instancia26.txt_2_best	instancia26.txt_2_current	
5.6326e+06	6.07216e+06	
5.6326e+06	6.12268e+06	
5.6326e+06	6.17565e+06	
5.6326e+06	6.09921e+06	
5.6326e+06	6.08688e+06	
5.6326e+06	6.07539e+06	
5.6326e+06	6.09753e+06	
5.6326e+06	6.15877e+06	
5.6326e+06	6.11375e+06	
5.6326e+06	6.10955e+06	
5.6326e+06	6.07588e+06	
5.6326e+06	6.11064e+06	
5.6326e+06	6.00916e+06	
5.6326e+06	6.07008e+06	
5.6326e+06	6.01968e+06	
5.6326e+06	6.0741e+06	
5.6326e+06	6.0598e+06	
5.6326e+06	6.14041e+06	
5.6326e+06	6.06262e+06	
5.6326e+06	6.09478e+06	
5.6326e+06	6.12916e+06	
5.6326e+06	6.08603e+06	
5.6326e+06	6.09022e+06	
5.6326e+06	6.03223e+06	
5.6326e+06	6.02213e+06	
5.6326e+06	6.09432e+06	
5.6326e+06	6.06803e+06	
5.6326e+06	6.07683e+06	
5.6326e+06	6.09601e+06	
5.6326e+06	6.04379e+06	
5.6326e+06	6.05365e+06	
5.6326e+06	6.18942e+06	
5.6326e+06	6.18361e+06	
5.6326e+06	6.16557e+06	
5.6326e+06	6.19153e+06	
5.6326e+06	6.05697e+06	
5.6326e+06	6.108e+06	
5.6326e+06	6.09242e+06	
5.6326e+06	6.07047e+06	
5.6326e+06	6.12107e+06	
5.6326e+06	6.10983e+06	
5.6326e+06	6.09386e+06	
5.6326e+06	6.02549e+06	
5.6326e+06	6.11451e+06	
5.6326e+06	6.19035e+06	
5.6326e+06	6.16378e+06	
5.6326e+06	6.27772e+06	
5.6326e+06	6.06298e+06	
5.6326e+06	6.16432e+06	
5.6326e+06	6.11122e+06	
5.6326e+06	6.13287e+06	
5.6326e+06	6.10963e+06	
5.6326e+06	6.15677e+06	
5.6326e+06	6.03997e+06	
5.6326e+06	6.1187e+06	
5.6326e+06	6.06635e+06	
5.6326e+06	6.13387e+06	
5.6326e+06	6.18009e+06	
5.6326e+06	6.22876e+06	
5.6326e+06	6.04054e+06	
5.6326e+06	6.11469e+06	
5.6326e+06	6.05075e+06	
5.6326e+06	6.06151e+06	
5.6326e+06	6.10156e+06	
5.6326e+06	6.0721e+06	
5.6326e+06	6.11581e+06	
5.6326e+06	6.01997e+06	
5.6326e+06	5.98012e+06	
5.6326e+06	6.10599e+06	
5.6326e+06	6.0991e+06	
5.6326e+06	6.08499e+06	
5.6326e+06	6.05472e+06	
5.6326e+06	5.98176e+06	
5.6326e+06	6.06823e+06	
5.6326e+06	6.09859e+06	
5.6326e+06	6.10017e+06	
5.6326e+06	6.12683e+06	
5.6326e+06	6.02923e+06	
5.6326e+06	6.11314e+06	
5.6326e+06	6.0424e+06	
5.6326e+06	6.05911e+06	
5.6326e+06	5.9838e+06	
5.6326e+06	5.98144e+06	
5.6326e+06	5.97042e+06	
5.6326e+06	6.1203e+06	
5.6326e+06	5.99385e+06	
5.6326e+06	6.07079e+06	
5.6326e+06	6.10931e+06	
5.6326e+06	6.11273e+06	
5.6326e+06	6.04659e+06	
5.6326e+06	6.101e+06	
5.6326e+06	6.16264e+06	
5.6326e+06	6.17239e+06	
5.6326e+06	6.12673e+06	
5.6326e+06	6.01476e+06	
5.6326e+06	6.10564e+06	
5.6326e+06	6.14055e+06	
5.6326e+06	6.04419e+06	
5.6326e+06	6.04182e+06	
5.6326e+06	6.11843e+06	
5.6326e+06	6.07788e+06	
5.6326e+06	6.21314e+06	
5.6326e+06	6.11316e+06	
5.6326e+06	5.97465e+06	
5.6326e+06	6.11191e+06	
5.6326e+06	6.15078e+06	
5.6326e+06	6.08772e+06	
5.6326e+06	6.07469e+06	
5.6326e+06	6.09101e+06	
5.6326e+06	6.07003e+06	
5.6326e+06	6.10922e+06	
5.6326e+06	6.06651e+06	
5.6326e+06	6.12949e+06	
5.6326e+06	6.1051e+06	
5.6326e+06	6.1625e+06	
5.6326e+06	6.05155e+06	
5.6326e+06	6.02081e+06	
5.6326e+06	6.04226e+06	
5.6326e+06	6.11365e+06	
5.6326e+06	6.03012e+06	
5.6326e+06	6.01106e+06	
5.6326e+06	6.13879e+06	
5.6326e+06	6.05179e+06	
5.6326e+06	6.07174e+06	
5.6326e+06	6.28724e+06	
5.6326e+06	6.10792e+06	
5.6326e+06	5.98733e+06	
5.6326e+06	6.13518e+06	
5.6326e+06	6.04494e+06	
5.6326e+06	6.14132e+06	
5.6326e+06	6.08268e+06	
5.6326e+06	6.09213e+06	
5.6326e+06	6.12891e+06	
5.6326e+06	6.04003e+06	
5.6326e+06	6.123e+06	
5.6326e+06	6.00346e+06	
5.6326e+06	6.06123e+06	
5.6326e+06	5.96911e+06	
5.6326e+06	5.93215e+06	
5.6326e+06	6.05597e+06	
5.6326e+06	6.19359e+06	
5.6326e+06	5.93596e+06	
5.6326e+06	6.15149e+06	
5.6326e+06	6.02476e+06	
5.6326e+06	6.10223e+06	
5.6326e+06	6.05172e+06	
5.6326e+06	6.05873e+06	
5.6326e+06	6.05521e+06	
5.6326e+06	6.16452e+06	
5.6326e+06	6.0153e+06	
5.6326e+06	6.12383e+06	
5.6326e+06	6.02838e+06	
5.6326e+06	6.12885e+06	
5.6326e+06	6.1125e+06	
5.6326e+06	6.09149e+06	
5.6326e+06	6.14934e+06	
5.6326e+06	6.08053e+06	
5.6326e+06	6.12893e+06	
5.6326e+06	6.0078e+06	
5.6326e+06	6.05629e+06	
5.6326e+06	6.04196e+06	
5.6326e+06	6.10017e+06	
5.6326e+06	6.13321e+06	
5.6326e+06	6.04339e+06	
5.6326e+06	6.09231e+06	
5.6326e+06	6.0381e+06	
5.6326e+06	6.09311e+06	
5.6326e+06	6.15642e+06	
5.6326e+06	5.99577e+06	
5.6326e+06	6.09784e+06	
5.6326e+06	6.03892e+06	
5.6326e+06	6.07371e+06	
5.6326e+06	6.11192e+06	
5.6326e+06	6.06257e+06	
5.6326e+06	6.11047e+06	
5.6326e+06	6.10219e+06	
5.6326e+06	6.05038e+06	
5.6326e+06	6.17091e+06	
5.6326e+06	6.21325e+06	
5.6326e+06	6.13499e+06	
5.6326e+06	6.11023e+06	
5.6326e+06	6.0518e+06	
5.6326e+06	6.07918e+06	
5.6326e+06	6.03722e+06	
5.6326e+06	6.18791e+06	
5.6326e+06	6.13409e+06	
5.6326e+06	6.12107e+06	
5.6326e+06	6.11239e+06	
5.6326e+06	6.1453e+06	
5.6326e+06	6.03785e+06	
5.6326e+06	6.07512e+06	
5.6326e+06	6.08422e+06	
5.6326e+06	6.06454e+06	
5.6326e+06	5.99288e+06	
5.6326e+06	6.03566e+06	
5.6326e+06	6.07031e+06	
5.6326e+06	6.04038e+06	
5.6326e+06	6.09136e+06	
5.6326e+06	6.15256e+06	
5.6326e+06	6.07266e+06	
5.6326e+06	6.05627e+06	
5.6326e+06	6.06487e+06	
5.6326e+06	6.16291e+06	
5.6326e+06	6.0928e+06	
5.6326e+06	6.11172e+06	
5.6326e+06	6.16543e+06	
5.6326e+06	6.10391e+06	
5.6326e+06	6.06852e+06	
5.6326e+06	6.11289e+06	
5.6326e+06	6.08046e+06	
5.6326e+06	5.97948e+06	
5.6326e+06	5.95566e+06	
5.6326e+06	6.04515e+06	
5.6326e+06	6.13525e+06	
5.6326e+06	6.17026e+06	
5.6326e+06	6.10586e+06	
5.6326e+06	6.09291e+06	
5.6326e+06	6.07643e+06	
5.6326e+06	6.19347e+06	
5.6326e+06	6.01946e+06	
5.6326e+06	6.06908e+06	
5.6326e+06	6.07923e+06	
5.6326e+06	5.97318e+06	
5.6326e+06	6.19277e+06	
5.6326e+06	6.12513e+06	
5.6326e+06	6.09406e+06	
5.6326e+06	6.04219e+06	
5.6326e+06	6.13572e+06	
5.6326e+06	6.17389e+06	
5.6326e+06	6.15297e+06	
5.6326e+06	6.11318e+06	
5.6326e+06	6.12964e+06	
5.6326e+06	6.14406e+06	
5.6326e+06	6.13883e+06	
5.6326e+06	6.12901e+06	
5.6326e+06	5.98147e+06	
5.6326e+06	6.09674e+06	
5.6326e+06	6.10414e+06	
5.6326e+06	6.00017e+06	
5.6326e+06	6.1104e+06	
5.6326e+06	6.1432e+06	
5.6326e+06	6.01418e+06	
5.6326e+06	6.05431e+06	
5.6326e+06	5.98226e+06	
5.6326e+06	6.1128e+06	
5.6326e+06	6.05354e+06	
5.6326e+06	6.04357e+06	
5.6326e+06	6.15489e+06	
5.6326e+06	6.10505e+06	
5.6326e+06	6.12882e+06	
5.6326e+06	6.02973e+06	
5.6326e+06	6.00051e+06	
5.6326e+06	6.10961e+06	
5.6326e+06	6.074e+06	
5.6326e+06	6.07506e+06	
5.6326e+06	6.03369e+06	
5.6326e+06	6.02405e+06	
5.6326e+06	6.05881e+06	
5.6326e+06	6.02146e+06	
5.6326e+06	6.02224e+06	
5.6326e+06	6.049e+06	
5.6326e+06	6.20908e+06	
5.6326e+06	6.02756e+06	
5.6326e+06	6.15754e+06	
5.6326e+06	6.00365e+06	
5.6326e+06	6.0883e+06	
5.6326e+06	6.16883e+06	
5.6326e+06	6.04507e+06	
5.6326e+06	6.1558e+06	
5.6326e+06	6.06386e+06	
5.6326e+06	6.05989e+06	
5.6326e+06	6.00686e+06	
5.6326e+06	6.06082e+06	
5.6326e+06	6.03549e+06	
5.6326e+06	6.00769e+06	
5.6326e+06	6.05277e+06	
5.6326e+06	6.10722e+06	
5.6326e+06	6.08645e+06	
5.6326e+06	6.05883e+06	
5.6326e+06	5.97505e+06	
5.6326e+06	6.19826e+06	
5.6326e+06	6.0601e+06	
5.6326e+06	6.05429e+06	
5.6326e+06	6.22884e+06	
5.6326e+06	5.96273e+06	
5.6326e+06	6.03142e+06	
5.6326e+06	6.07073e+06	
5.6326e+06	6.11139e+06	
5.6326e+06	6.20956e+06	
5.6326e+06	6.01892e+06	
5.6326e+06	6.08689e+06	
5.6326e+06	6.04189e+06	
5.6326e+06	6.0853e+06	
5.6326e+06	6.10894e+06	
5.6326e+06	6.09372e+06	
5.6326e+06	6.05923e+06	
5.6326e+06	6.06686e+06	
5.6326e+06	6.07212e+06	
5.6326e+06	6.18221e+06	
5.6326e+06	5.99013e+06	
5.6326e+06	6.00022e+06	
5.6326e+06	6.11431e+06	
5.6326e+06	6.11968e+06	
5.6326e+06	6.12543e+06	
5.6326e+06	6.06823e+06	
5.6326e+06	6.01023e+06	
5.6326e+06	6.10768e+06	
5.6326e+06	6.02594e+06	
5.6326e+06	6.05036e+06	
5.6326e+06	6.15483e+06	
5.6326e+06	6.07329e+06	
5.6326e+06	6.03312e+06	
5.6326e+06	5.96524e+06	
5.6326e+06	6.10841e+06	
5.6326e+06	6.12362e+06	
5.6326e+06	6.08504e+06	
5.6326e+06	6.02485e+06	
5.6326e+06	6.07088e+06	
5.6326e+06	6.22633e+06	
5.6326e+06	6.04712e+06	
5.6326e+06	6.09318e+06	
5.6326e+06	6.09598e+06	
5.6326e+06	6.14117e+06	
5.6326e+06	6.00849e+06	
5.6326e+06	6.09679e+06	
5.6326e+06	6.05228e+06	
5.6326e+06	6.07756e+06	
5.6326e+06	6.04671e+06	
5.6326e+06	6.1796e+06	
5.6326e+06	6.23173e+06	
5.6326e+06	6.1415e+06	
5.6326e+06	6.08267e+06	
5.6326e+06	6.04525e+06	
5.6326e+06	6.16938e+06	
5.6326e+06	5.92855e+06	
5.6326e+06	6.05205e+06	
5.6326e+06	6.17489e+06	
5.6326e+06	6.09538e+06	
5.6326e+06	6.12958e+06	
5.6326e+06	6.03923e+06	
5.6326e+06	6.15379e+06	
5.6326e+06	6.00841e+06	
5.6326e+06	6.09484e+06	
5.6326e+06	6.07308e+06	
5.6326e+06	6.05499e+06	
5.6326e+06	6.0463e+06	
5.6326e+06	6.16386e+06	
5.6326e+06	6.02903e+06	
5.6326e+06	6.01374e+06	
5.6326e+06	6.07286e+06	
5.6326e+06	6.21947e+06	
5.6326e+06	6.11797e+06	
5.6326e+06	6.10319e+06	
5.6326e+06	6.04107e+06	
5.6326e+06	6.01983e+06	
5.6326e+06	6.17466e+06	
5.6326e+06	6.16132e+06	
5.6326e+06	6.05645e+06	
5.6326e+06	6.09614e+06	
5.6326e+06	6.22555e+06	
5.6326e+06	6.08074e+06	
5.6326e+06	6.16017e+06	
5.6326e+06	6.11366e+06	
5.6326e+06	6.0527e+06	
5.6326e+06	6.05469e+06	
5.6326e+06	6.05894e+06	
5.6326e+06	6.01707e+06	
5.6326e+06	6.17205e+06	
5.6326e+06	6.07783e+06	
5.6326e+06	6.0002e+06	
5.6326e+06	6.16184e+06	
5.6326e+06	6.0251e+06	
5.6326e+06	6.05827e+06	
5.6326e+06	6.10669e+06	
5.6326e+06	6.07146e+06	
5.6326e+06	6.18362e+06	
5.6326e+06	6.16308e+06	
5.6326e+06	6.01251e+06	
5.6326e+06	6.03881e+06	
5.6326e+06	6.10021e+06	
5.6326e+06	6.03968e+06	
5.6326e+06	6.02156e+06	
5.6326e+06	6.21364e+06	
5.6326e+06	6.13053e+06	
5.6326e+06	5.9768e+06	
5.6326e+06	6.19713e+06	
5.6326e+06	6.07223e+06	
5.6326e+06	6.01485e+06	
5.6326e+06	6.05583e+06	
5.6326e+06	6.01925e+06	
5.6326e+06	6.15368e+06	
5.6326e+06	6.13942e+06	
5.6326e+06	6.107e+06	
5.6326e+06	5.97499e+06	
5.6326e+06	6.19097e+06	
5.6326e+06	6.11541e+06	
5.6326e+06	6.06995e+06	
5.6326e+06	6.085e+06	
5.6326e+06	6.03262e+06	
5.6326e+06	6.07565e+06	
5.6326e+06	6.16075e+06	
5.6326e+06	6.07599e+06	
5.6326e+06	6.01493e+06	
5.6326e+06	6.00716e+06	
5.6326e+06	6.09313e+06	
5.6326e+06	6.31193e+06	
5.6326e+06	6.0551e+06	
5.6326e+06	5.9692e+06	
5.6326e+06	6.0223e+06	
5.6326e+06	6.11091e+06	
5.6326e+06	6.04135e+06	
5.6326e+06	6.04856e+06	
5.6326e+06	6.09933e+06	
5.6326e+06	6.07128e+06	
5.6326e+06	6.15499e+06	
5.6326e+06	6.11643e+06	
5.6326e+06	6.05673e+06	
5.6326e+06	6.16774e+06	
5.6326e+06	6.0546e+06	
5.6326e+06	6.06186e+06	
5.6326e+06	6.17759e+06	
5.6326e+06	6.01201e+06	
5.6326e+06	6.11475e+06	
5.6326e+06	6.0591e+06	
5.6326e+06	6.13995e+06	
5.6326e+06	6.04139e+06	
5.6326e+06	6.15878e+06	
5.6326e+06	6.16653e+06	
5.6326e+06	6.0684e+06	
5.6326e+06	6.04677e+06	
5.6326e+06	6.0997e+06	
5.6326e+06	6.0809e+06	
5.6326e+06	6.14801e+06	
5.6326e+06	5.95258e+06	
5.6326e+06	5.98308e+06	
5.6326e+06	6.00893e+06	
5.6326e+06	6.12095e+06	
5.6326e+06	6.00957e+06	
5.6326e+06	6.1462e+06	
5.6326e+06	6.10651e+06	
5.6326e+06	6.05014e+06	
5.6326e+06	6.0676e+06	
5.6326e+06	6.04816e+06	
5.6326e+06	6.09557e+06	
5.6326e+06	6.03174e+06	
5.6326e+06	6.09915e+06	
5.6326e+06	6.04709e+06	
5.6326e+06	6.013e+06	
5.6326e+06	6.08493e+06	
5.6326e+06	6.05747e+06	
5.6326e+06	6.07415e+06	
5.6326e+06	6.08063e+06	
5.6326e+06	6.15208e+06	
5.6326e+06	6.13834e+06	
5.6326e+06	6.06115e+06	
5.6326e+06	6.11343e+06	
5.6326e+06	6.05491e+06	
5.6326e+06	6.02778e+06	
5.6326e+06	6.1711e+06	
5.6326e+06	6.05453e+06	
5.6326e+06	6.03466e+06	
5.6326e+06	6.04306e+06	
5.6326e+06	6.09596e+06	
5.6326e+06	6.10755e+06	
5.6326e+06	6.07152e+06	
5.6326e+06	6.22498e+06	
5.6326e+06	6.0321e+06	
5.6326e+06	6.00343e+06	
5.6326e+06	6.06546e+06	
5.6326e+06	6.01246e+06	
5.6326e+06	6.03624e+06	
5.6326e+06	5.93909e+06	
5.6326e+06	6.02521e+06	
5.6326e+06	6.08466e+06	
5.6326e+06	6.01873e+06	
5.6326e+06	6.15719e+06	
5.6326e+06	6.0874e+06	
5.6326e+06	6.1412e+06	
5.6326e+06	6.11397e+06	
5.6326e+06	6.18249e+06	
5.6326e+06	5.99633e+06	
5.6326e+06	6.15204e+06	
5.6326e+06	6.1399e+06	
5.6326e+06	6.11487e+06	
5.6326e+06	6.1028e+06	
5.6326e+06	6.08238e+06	
5.6326e+06	5.94644e+06	
5.6326e+06	6.12946e+06	
5.6326e+06	6.09875e+06	
5.6326e+06	6.03102e+06	
5.6326e+06	6.19482e+06	
5.6326e+06	6.19067e+06	
5.6326e+06	5.94423e+06	
5.6326e+06	6.04523e+06	
5.6326e+06	6.04756e+06	
5.6326e+06	6.1855e+06	
5.6326e+06	6.02398e+06	
5.6326e+06	6.15592e+06	
5.6326e+06	6.13732e+06	
5.6326e+06	6.05504e+06	
5.6326e+06	6.0705e+06	
5.6326e+06	5.96172e+06	
5.6326e+06	6.17234e+06	
5.6326e+06	5.99055e+06	
5.6326e+06	6.01743e+06	
5.6326e+06	5.99911e+06	
5.6326e+06	6.12452e+06	
5.6326e+06	6.08104e+06	
5.6326e+06	6.10391e+06	
5.6326e+06	6.08669e+06	
5.6326e+06	6.15865e+06	
5.6326e+06	6.09855e+06	
5.6326e+06	6.12608e+06	
5.6326e+06	6.06834e+06	
5.6326e+06	6.20736e+06	
5.6326e+06	6.05103e+06	
5.6326e+06	6.10478e+06	
5.6326e+06	6.05793e+06	
5.6326e+06	6.0831e+06	
5.6326e+06	6.02924e+06	
5.6326e+06	6.026e+06	
5.6326e+06	6.19667e+06	
5.6326e+06	6.08354e+06	
5.6326e+06	5.97207e+06	
5.6326e+06	6.07128e+06	
5.6326e+06	6.09973e+06	
5.6326e+06	5.99923e+06	
5.6326e+06	5.99741e+06	
5.6326e+06	6.08009e+06	
5.6326e+06	6.07436e+06	
5.6326e+06	6.06771e+06	
5.6326e+06	6.0845e+06	
5.6326e+06	6.06351e+06	
5.6326e+06	6.08643e+06	
5.6326e+06	6.07106e+06	
5.6326e+06	6.02813e+06	
5.6326e+06	6.16805e+06	
5.6326e+06	6.0768e+06	
5.6326e+06	6.12851e+06	
5.6326e+06	6.14322e+06	
5.6326e+06	6.04201e+06	
5.6326e+06	6.14008e+06	
5.6326e+06	6.05171e+06	
5.6326e+06	5.98448e+06	
5.6326e+06	6.1148e+06	
5.6326e+06	6.11778e+06	
5.6326e+06	6.04329e+06	
5.6326e+06	6.10899e+06	
5.6326e+06	6.21992e+06	
5.6326e+06	5.98306e+06	
5.6326e+06	6.08669e+06	
5.6326e+06	6.0567e+06	
5.6326e+06	6.09793e+06	
5.6326e+06	6.15358e+06	
5.6326e+06	6.08399e+06	
5.6326e+06	6.0641e+06	
5.6326e+06	6.16324e+06	
5.6326e+06	6.00596e+06	
5.6326e+06	6.1489e+06	
5.6326e+06	6.04861e+06	
5.6326e+06	6.10351e+06	
5.6326e+06	6.10464e+06	
5.6326e+06	6.09904e+06	
5.6326e+06	6.04549e+06	
5.6326e+06	6.0978e+06	
5.6326e+06	6.15212e+06	
5.6326e+06	6.13305e+06	
5.6326e+06	6.04393e+06	
5.6326e+06	6.16757e+06	
5.6326e+06	6.08014e+06	
5.6326e+06	6.00055e+06	
5.6326e+06	6.07793e+06	
5.6326e+06	6.12898e+06	
5.6326e+06	6.07589e+06	
5.6326e+06	6.20085e+06	
5.6326e+06	6.1604e+06	
5.6326e+06	6.09159e+06	
5.6326e+06	6.01681e+06	
5.6326e+06	6.19211e+06	
5.6326e+06	6.048e+06	
5.6326e+06	6.11073e+06	
5.6326e+06	6.07571e+06	
5.6326e+06	6.0554e+06	
5.6326e+06	6.07209e+06	
5.6326e+06	6.18807e+06	
5.6326e+06	6.16606e+06	
5.6326e+06	5.92352e+06	
5.6326e+06	6.17055e+06	
5.6326e+06	6.13631e+06	
5.6326e+06	6.09504e+06	
5.6326e+06	6.22889e+06	
5.6326e+06	6.22207e+06	
5.6326e+06	6.10559e+06	
5.6326e+06	6.08077e+06	
5.6326e+06	6.01911e+06	
5.6326e+06	6.09466e+06	
5.6326e+06	6.08679e+06	
5.6326e+06	6.05064e+06	
5.6326e+06	6.06886e+06	
5.6326e+06	6.09776e+06	
5.6326e+06	6.04459e+06	
5.6326e+06	6.21132e+06	
5.6326e+06	6.1028e+06	
5.6326e+06	5.94492e+06	
5.6326e+06	6.01016e+06	
5.6326e+06	6.12078e+06	
5.6326e+06	6.0387e+06	
5.6326e+06	6.05517e+06	
5.6326e+06	6.18086e+06	
5.6326e+06	6.06178e+06	
5.6326e+06	6.17543e+06	
5.6326e+06	6.04247e+06	
5.6326e+06	6.05867e+06	
5.6326e+06	6.01684e+06	
5.6326e+06	6.09506e+06	
5.6326e+06	5.93786e+06	
5.6326e+06	6.05822e+06	
5.6326e+06	6.15436e+06	
5.6326e+06	6.01421e+06	
5.6326e+06	6.10925e+06	
5.6326e+06	6.0629e+06	
5.6326e+06	6.08683e+06	
5.6326e+06	6.15308e+06	
5.6326e+06	6.13447e+06	
5.6326e+06	6.12106e+06	
5.6326e+06	6.165e+06	
5.6326e+06	6.04394e+06	
5.6326e+06	6.09268e+06	
5.6326e+06	6.10173e+06	
5.6326e+06	6.00747e+06	
5.6326e+06	6.10066e+06	
5.6326e+06	6.12709e+06	
5.6326e+06	6.11901e+06	
5.6326e+06	6.11274e+06	
5.6326e+06	6.10347e+06	
5.6326e+06	6.07364e+06	
5.6326e+06	6.05614e+06	
5.6326e+06	6.14815e+06	
5.6326e+06	6.1404e+06	
5.6326e+06	6.15111e+06	
5.6326e+06	5.89289e+06	
5.6326e+06	6.14338e+06	
5.6326e+06	6.00458e+06	
5.6326e+06	6.07363e+06	
5.6326e+06	6.17831e+06	
5.6326e+06	6.11359e+06	
5.6326e+06	6.2023e+06	
5.6326e+06	6.12434e+06	
5.6326e+06	6.04325e+06	
5.6326e+06	6.12132e+06	
5.6326e+06	6.18678e+06	
5.6326e+06	6.12275e+06	
5.6326e+06	6.06802e+06	
5.6326e+06	6.06462e+06	
5.6326e+06	5.93169e+06	
5.6326e+06	6.02468e+06	
5.6326e+06	6.07768e+06	
5.6326e+06	6.05462e+06	
5.6326e+06	6.2073e+06	
5.6326e+06	6.04055e+06	
5.6326e+06	6.02994e+06	
5.6326e+06	6.0824e+06	
5.6326e+06	6.02574e+06	
5.6326e+06	6.24088e+06	
5.6326e+06	6.11318e+06	
5.6326e+06	6.05055e+06	
5.6326e+06	6.06385e+06	
5.6326e+06	5.98465e+06	
5.6326e+06	6.05422e+06	
5.6326e+06	6.12502e+06	
5.6326e+06	6.10301e+06	
5.6326e+06	6.14496e+06	
5.6326e+06	6.18314e+06	
5.6326e+06	6.25921e+06	
5.6326e+06	6.10746e+06	
5.6326e+06	6.12196e+06	
5.6326e+06	6.12181e+06	
5.6326e+06	5.99359e+06	
5.6326e+06	6.00083e+06	
5.6326e+06	6.04042e+06	
5.6326e+06	6.08666e+06	
5.6326e+06	6.25505e+06	
5.6326e+06	6.04027e+06	
5.6326e+06	6.1412e+06	
5.6326e+06	6.17386e+06	
5.6326e+06	6.12569e+06	
5.6326e+06	6.09251e+06	
5.6326e+06	6.08057e+06	
5.6326e+06	6.05878e+06	
5.6326e+06	6.06265e+06	
5.6326e+06	6.16525e+06	
5.6326e+06	6.16274e+06	
5.6326e+06	5.92641e+06	
5.6326e+06	6.21016e+06	
5.6326e+06	5.93985e+06	
5.6326e+06	6.18654e+06	
5.6326e+06	6.1293e+06	
5.6326e+06	6.18836e+06	
5.6326e+06	6.18362e+06	
5.6326e+06	6.0671e+06	
5.6326e+06	6.06299e+06	
5.6326e+06	6.09411e+06	
5.6326e+06	6.17559e+06	
5.6326e+06	6.05886e+06	
5.6326e+06	6.01313e+06	
5.6326e+06	6.00457e+06	
5.6326e+06	6.07021e+06	
5.6326e+06	6.02659e+06	
5.6326e+06	6.05982e+06	
5.6326e+06	6.16185e+06	
5.6326e+06	6.07293e+06	
5.6326e+06	6.06422e+06	
5.6326e+06	6.061e+06	
5.6326e+06	6.09253e+06	
5.6326e+06	6.11037e+06	
5.6326e+06	6.01779e+06	
5.6326e+06	6.09109e+06	
5.6326e+06	6.05807e+06	
5.6326e+06	6.05248e+06	
5.6326e+06	6.12531e+06	
5.6326e+06	6.09018e+06	
5.6326e+06	6.17163e+06	
5.6326e+06	6.01866e+06	
5.6326e+06	6.02185e+06	
5.6326e+06	6.11032e+06	
5.6326e+06	6.06327e+06	
5.6326e+06	6.0356e+06	
5.6326e+06	6.1151e+06	
5.6326e+06	6.03955e+06	
5.6326e+06	6.18232e+06	
5.6326e+06	6.07778e+06	
5.6326e+06	6.04542e+06	
5.6326e+06	6.11697e+06	
5.6326e+06	5.97842e+06	
5.6326e+06	6.05602e+06	
5.6326e+06	6.19531e+06	
5.6326e+06	6.09371e+06	
5.6326e+06	6.1274e+06	
5.6326e+06	6.05321e+06	
5.6326e+06	6.05674e+06	
5.6326e+06	6.14041e+06	
5.6326e+06	6.07046e+06	
5.6326e+06	5.94371e+06	
5.6326e+06	6.11968e+06	
5.6326e+06	6.07041e+06	
5.6326e+06	6.12205e+06	
5.6326e+06	6.05871e+06	
5.6326e+06	6.12255e+06	
5.6326e+06	6.17572e+06	
5.6326e+06	6.16875e+06	
5.6326e+06	6.14776e+06	
5.6326e+06	6.20057e+06	
5.6326e+06	6.0439e+06	
5.6326e+06	6.24632e+06	
5.6326e+06	5.97559e+06	
5.6326e+06	6.15887e+06	
5.6326e+06	6.07421e+06	
5.6326e+06	6.03805e+06	
5.6326e+06	6.2992e+06	
5.6326e+06	6.22273e+06	
5.6326e+06	6.08932e+06	
5.6326e+06	6.00887e+06	
5.6326e+06	6.06059e+06	
5.6326e+06	6.10118e+06	
5.6326e+06	6.00336e+06	
5.6326e+06	6.07172e+06	
5.6326e+06	6.07218e+06	
5.6326e+06	6.03037e+06	
5.6326e+06	6.13387e+06	
5.6326e+06	6.02088e+06	
5.6326e+06	6.14174e+06	
5.6326e+06	6.09341e+06	
5.6326e+06	6.09455e+06	
5.6326e+06	6.02382e+06	
5.6326e+06	6.11144e+06	
5.6326e+06	6.14276e+06	
5.6326e+06	6.10052e+06	
5.6326e+06	5.98208e+06	
5.6326e+06	6.12751e+06	
5.6326e+06	6.20677e+06	
5.6326e+06	6.0419e+06	
5.6326e+06	6.06592e+06	
5.6326e+06	6.11567e+06	
5.6326e+06	6.14563e+06	
5.6326e+06	6.05519e+06	
5.6326e+06	6.0198e+06	
5.6326e+06	6.07463e+06	
5.6326e+06	6.10129e+06	
5.6326e+06	6.1068e+06	
5.6326e+06	6.17088e+06	
5.6326e+06	6.17441e+06	
5.6326e+06	6.1243e+06	
5.6326e+06	6.09102e+06	
5.6326e+06	6.08254e+06	
5.6326e+06	5.92957e+06	
5.6326e+06	6.14785e+06	
5.6326e+06	6.07842e+06	
5.6326e+06	6.24258e+06	
5.6326e+06	6.04152e+06	
5.6326e+06	6.1935e+06	
5.6326e+06	6.05241e+06	
5.6326e+06	6.08163e+06	
5.6326e+06	6.03466e+06	
5.6326e+06	6.05976e+06	
5.6326e+06	6.12295e+06	
5.6326e+06	6.04231e+06	
5.6326e+06	6.15063e+06	
5.6326e+06	6.04644e+06	
5.6326e+06	6.04644e+06	
5.6326e+06	6.09341e+06	
5.6326e+06	6.08692e+06	
5.6326e+06	6.22653e+06	
5.6326e+06	6.12145e+06	
5.6326e+06	6.1231e+06	
5.6326e+06	6.17403e+06	
5.6326e+06	6.01125e+06	
5.6326e+06	6.22572e+06	
5.6326e+06	6.03027e+06	
5.6326e+06	6.03873e+06	
5.6326e+06	6.23188e+06	
5.6326e+06	6.00802e+06	
5.6326e+06	6.14733e+06	
