instancia16.txt_5_currentSA	instancia16.txt_5_bestSA	instancia16.txt_5_currentTS	instancia16.txt_5_bestTS	instancia16.txt_5_currentGrasp	instancia16.txt_5_bestGrasp	instancia16.txt_5_currentIG	instancia16.txt_5_bestIG	
109	78.2	68.6	68.6	68.2	68.2	0	0	
116.2	78.2	68.6	68.6	118.6	68.2	0	0	
114.2	78.2	68.6	68.6	118.6	68.2	0	0	
124.8	78.2	68.6	68.6	110.4	68.2	0	0	
124.8	78.2	68.6	68.6	106.4	68.2	0	0	
98.4	78.2	68.6	68.6	100.2	68.2	0	0	
98	78.2	68.6	68.6	98.2	68.2	0	0	
86	78.2	68.6	68.6	94.2	68.2	0	0	
82	78.2	68.6	68.6	92.2	68.2	0	0	
82	78.2	68.6	68.6	88.2	68.2	0	0	
82	78.2	68.6	68.6	84	68.2	0	0	
89.4	78.2	68.6	68.6	80	68.2	0	0	
91.8	78.2	68.6	68.6	78.2	68.2	0	0	
91.8	78.2	68.6	68.6	70.2	68.2	0	0	
107.8	78.2	68.6	68.6	68.2	68.2	0	0	
107.8	78.2	68.6	68.6	118.6	68.2	0	0	
107.8	78.2	68.6	68.6	118.6	68.2	0	0	
101.8	78.2	68.6	68.6	110.4	68.2	0	0	
105.4	78.2	68.6	68.6	106.4	68.2	0	0	
117.4	78.2	68.6	68.6	100.2	68.2	0	0	
117.4	78.2	68.6	68.6	98.2	68.2	0	0	
117.4	78.2	68.6	68.6	94.2	68.2	0	0	
119.8	78.2	68.6	68.6	92.2	68.2	0	0	
111.8	78.2	68.6	68.6	88.2	68.2	0	0	
111.8	78.2	68.6	68.6	84	68.2	0	0	
111.8	78.2	68.6	68.6	80	68.2	0	0	
112.6	78.2	68.6	68.6	78.2	68.2	0	0	
117	78.2	68.6	68.6	70.2	68.2	0	0	
109	78.2	68.6	68.6	68.2	68.2	0	0	
106.8	78.2	68.6	68.6	118.6	68.2	0	0	
109.2	78.2	68.6	68.6	118.6	68.2	0	0	
119.6	78.2	68.6	68.6	110.4	68.2	0	0	
123.2	78.2	68.6	68.6	106.4	68.2	0	0	
123.2	78.2	68.6	68.6	100.2	68.2	0	0	
125.2	78.2	68.6	68.6	98.2	68.2	0	0	
125.2	78.2	68.6	68.6	94.2	68.2	0	0	
121.2	78.2	68.6	68.6	92.2	68.2	0	0	
125.2	78.2	68.6	68.6	88.2	68.2	0	0	
125.2	78.2	68.6	68.6	84	68.2	0	0	
123.6	78.2	68.6	68.6	80	68.2	0	0	
126	78.2	68.6	68.6	78.2	68.2	0	0	
114	78.2	68.6	68.6	70.2	68.2	0	0	
109.8	78.2	68.6	68.6	68.2	68.2	0	0	
109.8	78.2	68.6	68.6	118.6	68.2	0	0	
105.2	78.2	68.6	68.6	118.6	68.2	0	0	
105.2	78.2	68.6	68.6	110.4	68.2	0	0	
99.4	78.2	68.6	68.6	106.4	68.2	0	0	
105.2	78.2	68.6	68.6	100.2	68.2	0	0	
109.8	78.2	68.6	68.6	98.2	68.2	0	0	
101.8	78.2	68.6	68.6	94.2	68.2	0	0	
94.6	78.2	68.6	68.6	92.2	68.2	0	0	
82.6	78.2	68.6	68.6	88.2	68.2	0	0	
94.6	78.2	68.6	68.6	84	68.2	0	0	
100.2	78.2	68.6	68.6	80	68.2	0	0	
100.2	78.2	68.6	68.6	78.2	68.2	0	0	
94.8	78.2	68.6	68.6	70.2	68.2	0	0	
94.8	78.2	68.6	68.6	68.2	68.2	0	0	
95.4	78.2	68.6	68.6	118.6	68.2	0	0	
99.6	78.2	68.6	68.6	118.6	68.2	0	0	
113.6	78.2	68.6	68.6	110.4	68.2	0	0	
113.2	78.2	68.6	68.6	106.4	68.2	0	0	
108.8	78.2	68.6	68.6	100.2	68.2	0	0	
112.8	78.2	68.6	68.6	98.2	68.2	0	0	
106.8	78.2	68.6	68.6	94.2	68.2	0	0	
111	78.2	68.6	68.6	92.2	68.2	0	0	
115.4	78.2	68.6	68.6	88.2	68.2	0	0	
108.6	78.2	68.6	68.6	84	68.2	0	0	
108.6	78.2	68.6	68.6	80	68.2	0	0	
108.6	78.2	68.6	68.6	78.2	68.2	0	0	
109	78.2	68.6	68.6	70.2	68.2	0	0	
111	78.2	68.6	68.6	68.2	68.2	0	0	
111	78.2	68.6	68.6	118.6	68.2	0	0	
111	78.2	68.6	68.6	118.6	68.2	0	0	
113	78.2	68.6	68.6	110.4	68.2	0	0	
113	78.2	68.6	68.6	106.4	68.2	0	0	
109	78.2	68.6	68.6	100.2	68.2	0	0	
98.4	78.2	68.6	68.6	98.2	68.2	0	0	
94.2	78.2	68.6	68.6	94.2	68.2	0	0	
94.2	78.2	68.6	68.6	92.2	68.2	0	0	
96.8	78.2	68.6	68.6	88.2	68.2	0	0	
96.8	78.2	68.6	68.6	84	68.2	0	0	
100.6	78.2	68.6	68.6	80	68.2	0	0	
100.6	78.2	68.6	68.6	78.2	68.2	0	0	
109.2	78.2	68.6	68.6	70.2	68.2	0	0	
107	78.2	68.6	68.6	68.2	68.2	0	0	
107	78.2	68.6	68.6	118.6	68.2	0	0	
107	78.2	68.6	68.6	118.6	68.2	0	0	
107	78.2	68.6	68.6	110.4	68.2	0	0	
104.2	78.2	68.6	68.6	106.4	68.2	0	0	
99.4	78.2	68.6	68.6	100.2	68.2	0	0	
103.4	78.2	68.6	68.6	98.2	68.2	0	0	
103.4	78.2	68.6	68.6	94.2	68.2	0	0	
103	78.2	68.6	68.6	92.2	68.2	0	0	
98.8	78.2	68.6	68.6	88.2	68.2	0	0	
99	78.2	68.6	68.6	84	68.2	0	0	
97	78.2	68.6	68.6	80	68.2	0	0	
97	78.2	68.6	68.6	78.2	68.2	0	0	
97	78.2	68.6	68.6	70.2	68.2	0	0	
127.2	78.2	68.6	68.6	68.2	68.2	0	0	
128.8	78.2	68.6	68.6	118.6	68.2	0	0	
123	78.2	68.6	68.6	118.6	68.2	0	0	
120.2	78.2	68.6	68.6	110.4	68.2	0	0	
95.8	78.2	68.6	68.6	106.4	68.2	0	0	
97.8	78.2	68.6	68.6	100.2	68.2	0	0	
101.2	78.2	68.6	68.6	98.2	68.2	0	0	
101.2	78.2	68.6	68.6	94.2	68.2	0	0	
101.2	78.2	68.6	68.6	92.2	68.2	0	0	
102.8	78.2	68.6	68.6	88.2	68.2	0	0	
104.8	78.2	68.6	68.6	84	68.2	0	0	
110.8	78.2	68.6	68.6	80	68.2	0	0	
108.8	78.2	68.6	68.6	78.2	68.2	0	0	
110.8	78.2	68.6	68.6	70.2	68.2	0	0	
110.8	78.2	68.6	68.6	68.2	68.2	0	0	
110.8	78.2	68.6	68.6	118.6	68.2	0	0	
116.8	78.2	68.6	68.6	118.6	68.2	0	0	
112.8	78.2	68.6	68.6	110.4	68.2	0	0	
112.8	78.2	68.6	68.6	106.4	68.2	0	0	
110.6	78.2	68.6	68.6	100.2	68.2	0	0	
108.6	78.2	68.6	68.6	98.2	68.2	0	0	
108.6	78.2	68.6	68.6	94.2	68.2	0	0	
118.6	78.2	68.6	68.6	92.2	68.2	0	0	
124.8	78.2	68.6	68.6	88.2	68.2	0	0	
121.2	78.2	68.6	68.6	84	68.2	0	0	
113.2	78.2	68.6	68.6	80	68.2	0	0	
125.6	78.2	68.6	68.6	78.2	68.2	0	0	
125.6	78.2	68.6	68.6	70.2	68.2	0	0	
125.6	78.2	68.6	68.6	68.2	68.2	0	0	
124	78.2	68.6	68.6	118.6	68.2	0	0	
124	78.2	68.6	68.6	118.6	68.2	0	0	
117.6	78.2	68.6	68.6	110.4	68.2	0	0	
106.6	78.2	68.6	68.6	106.4	68.2	0	0	
108.6	78.2	68.6	68.6	100.2	68.2	0	0	
113.4	78.2	68.6	68.6	98.2	68.2	0	0	
113.4	78.2	68.6	68.6	94.2	68.2	0	0	
113.4	78.2	68.6	68.6	92.2	68.2	0	0	
109.4	78.2	68.6	68.6	88.2	68.2	0	0	
115.4	78.2	68.6	68.6	84	68.2	0	0	
115.4	78.2	68.6	68.6	80	68.2	0	0	
121.2	78.2	68.6	68.6	78.2	68.2	0	0	
113.2	78.2	68.6	68.6	70.2	68.2	0	0	
106	78.2	68.6	68.6	68.2	68.2	0	0	
101	78.2	68.6	68.6	118.6	68.2	0	0	
104.2	78.2	68.6	68.6	118.6	68.2	0	0	
109.2	78.2	68.6	68.6	110.4	68.2	0	0	
109.2	78.2	68.6	68.6	106.4	68.2	0	0	
109.2	78.2	68.6	68.6	100.2	68.2	0	0	
109.2	78.2	68.6	68.6	98.2	68.2	0	0	
107	78.2	68.6	68.6	94.2	68.2	0	0	
95	78.2	68.6	68.6	92.2	68.2	0	0	
96.4	78.2	68.6	68.6	88.2	68.2	0	0	
96.4	78.2	68.6	68.6	84	68.2	0	0	
107.4	78.2	68.6	68.6	80	68.2	0	0	
103.4	78.2	68.6	68.6	78.2	68.2	0	0	
112	78.2	68.6	68.6	70.2	68.2	0	0	
112	78.2	68.6	68.6	68.2	68.2	0	0	
112	78.2	68.6	68.6	118.6	68.2	0	0	
114	78.2	68.6	68.6	118.6	68.2	0	0	
114	78.2	68.6	68.6	110.4	68.2	0	0	
108.8	78.2	68.6	68.6	106.4	68.2	0	0	
99.2	78.2	68.6	68.6	100.2	68.2	0	0	
118.8	78.2	68.6	68.6	98.2	68.2	0	0	
116.6	78.2	68.6	68.6	94.2	68.2	0	0	
109.4	78.2	68.6	68.6	92.2	68.2	0	0	
116.6	78.2	68.6	68.6	88.2	68.2	0	0	
116.6	78.2	68.6	68.6	84	68.2	0	0	
112.6	78.2	68.6	68.6	80	68.2	0	0	
120.6	78.2	68.6	68.6	78.2	68.2	0	0	
120.6	78.2	68.6	68.6	70.2	68.2	0	0	
120.6	78.2	68.6	68.6	68.2	68.2	0	0	
120	78.2	68.6	68.6	118.6	68.2	0	0	
117.6	78.2	68.6	68.6	118.6	68.2	0	0	
117.6	78.2	68.6	68.6	110.4	68.2	0	0	
114.4	78.2	68.6	68.6	106.4	68.2	0	0	
118.8	78.2	68.6	68.6	100.2	68.2	0	0	
117.6	78.2	68.6	68.6	98.2	68.2	0	0	
117.6	78.2	68.6	68.6	94.2	68.2	0	0	
122.2	78.2	68.6	68.6	92.2	68.2	0	0	
109.8	78.2	68.6	68.6	88.2	68.2	0	0	
110.8	78.2	68.6	68.6	84	68.2	0	0	
119.2	78.2	68.6	68.6	80	68.2	0	0	
110.4	78.2	68.6	68.6	78.2	68.2	0	0	
118.4	78.2	68.6	68.6	70.2	68.2	0	0	
99.4	78.2	68.6	68.6	68.2	68.2	0	0	
103.4	78.2	68.6	68.6	118.6	68.2	0	0	
103.2	78.2	68.6	68.6	118.6	68.2	0	0	
107.6	78.2	68.6	68.6	110.4	68.2	0	0	
112	78.2	68.6	68.6	106.4	68.2	0	0	
112	78.2	68.6	68.6	100.2	68.2	0	0	
112	78.2	68.6	68.6	98.2	68.2	0	0	
122	78.2	68.6	68.6	94.2	68.2	0	0	
128.4	78.2	68.6	68.6	92.2	68.2	0	0	
122.4	78.2	68.6	68.6	88.2	68.2	0	0	
118.8	78.2	68.6	68.6	84	68.2	0	0	
118.8	78.2	68.6	68.6	80	68.2	0	0	
124.2	78.2	68.6	68.6	78.2	68.2	0	0	
124.6	78.2	68.6	68.6	70.2	68.2	0	0	
121.6	78.2	68.6	68.6	68.2	68.2	0	0	
121.6	78.2	68.6	68.6	118.6	68.2	0	0	
117.8	78.2	68.6	68.6	118.6	68.2	0	0	
120.4	78.2	68.6	68.6	110.4	68.2	0	0	
119.4	78.2	68.6	68.6	106.4	68.2	0	0	
117.4	78.2	68.6	68.6	100.2	68.2	0	0	
118.8	78.2	68.6	68.6	98.2	68.2	0	0	
118.8	78.2	68.6	68.6	94.2	68.2	0	0	
124.4	78.2	68.6	68.6	92.2	68.2	0	0	
120.8	78.2	68.6	68.6	88.2	68.2	0	0	
119.8	78.2	68.6	68.6	84	68.2	0	0	
114.4	78.2	68.6	68.6	80	68.2	0	0	
118.4	78.2	68.6	68.6	78.2	68.2	0	0	
118	78.2	68.6	68.6	70.2	68.2	0	0	
117.2	78.2	68.6	68.6	68.2	68.2	0	0	
117.2	78.2	68.6	68.6	118.6	68.2	0	0	
117.2	78.2	68.6	68.6	118.6	68.2	0	0	
117.2	78.2	68.6	68.6	110.4	68.2	0	0	
122.6	78.2	68.6	68.6	106.4	68.2	0	0	
123.2	78.2	68.6	68.6	100.2	68.2	0	0	
119.2	78.2	68.6	68.6	98.2	68.2	0	0	
119.2	78.2	68.6	68.6	94.2	68.2	0	0	
115.2	78.2	68.6	68.6	92.2	68.2	0	0	
107.6	78.2	68.6	68.6	88.2	68.2	0	0	
113.6	78.2	68.6	68.6	84	68.2	0	0	
113.6	78.2	68.6	68.6	80	68.2	0	0	
113.6	78.2	68.6	68.6	78.2	68.2	0	0	
120	78.2	68.6	68.6	70.2	68.2	0	0	
120	78.2	68.6	68.6	68.2	68.2	0	0	
122	78.2	68.6	68.6	118.6	68.2	0	0	
118.6	78.2	68.6	68.6	118.6	68.2	0	0	
110.6	78.2	68.6	68.6	110.4	68.2	0	0	
118.2	78.2	68.6	68.6	106.4	68.2	0	0	
114.2	78.2	68.6	68.6	100.2	68.2	0	0	
112	78.2	68.6	68.6	98.2	68.2	0	0	
112	78.2	68.6	68.6	94.2	68.2	0	0	
110	78.2	68.6	68.6	92.2	68.2	0	0	
112.2	78.2	68.6	68.6	88.2	68.2	0	0	
115.8	78.2	68.6	68.6	84	68.2	0	0	
122.2	78.2	68.6	68.6	80	68.2	0	0	
124.4	78.2	68.6	68.6	78.2	68.2	0	0	
126.2	78.2	68.6	68.6	70.2	68.2	0	0	
122.2	78.2	68.6	68.6	68.2	68.2	0	0	
122.2	78.2	68.6	68.6	118.6	68.2	0	0	
120.6	78.2	68.6	68.6	118.6	68.2	0	0	
123.2	78.2	68.6	68.6	110.4	68.2	0	0	
109.2	78.2	68.6	68.6	106.4	68.2	0	0	
103.4	78.2	68.6	68.6	100.2	68.2	0	0	
103.2	78.2	68.6	68.6	98.2	68.2	0	0	
99.2	78.2	68.6	68.6	94.2	68.2	0	0	
99.2	78.2	68.6	68.6	92.2	68.2	0	0	
101.2	78.2	68.6	68.6	88.2	68.2	0	0	
101	78.2	68.6	68.6	84	68.2	0	0	
109	78.2	68.6	68.6	80	68.2	0	0	
117	78.2	68.6	68.6	78.2	68.2	0	0	
125.6	78.2	68.6	68.6	70.2	68.2	0	0	
123.6	78.2	68.6	68.6	68.2	68.2	0	0	
123.8	78.2	68.6	68.6	118.6	68.2	0	0	
119.4	78.2	68.6	68.6	118.6	68.2	0	0	
119.4	78.2	68.6	68.6	110.4	68.2	0	0	
111.8	78.2	68.6	68.6	106.4	68.2	0	0	
109.8	78.2	68.6	68.6	100.2	68.2	0	0	
109.8	78.2	68.6	68.6	98.2	68.2	0	0	
105.2	78.2	68.6	68.6	94.2	68.2	0	0	
111.2	78.2	68.6	68.6	92.2	68.2	0	0	
124.8	78.2	68.6	68.6	88.2	68.2	0	0	
117.2	78.2	68.6	68.6	84	68.2	0	0	
117.2	78.2	68.6	68.6	80	68.2	0	0	
99.6	78.2	68.6	68.6	78.2	68.2	0	0	
103.6	78.2	68.6	68.6	70.2	68.2	0	0	
103.6	78.2	68.6	68.6	68.2	68.2	0	0	
103.6	78.2	68.6	68.6	118.6	68.2	0	0	
111.6	78.2	68.6	68.6	118.6	68.2	0	0	
111.6	78.2	68.6	68.6	110.4	68.2	0	0	
111.6	78.2	68.6	68.6	106.4	68.2	0	0	
111.6	78.2	68.6	68.6	100.2	68.2	0	0	
111.6	78.2	68.6	68.6	98.2	68.2	0	0	
109.4	78.2	68.6	68.6	94.2	68.2	0	0	
109.4	78.2	68.6	68.6	92.2	68.2	0	0	
127	78.2	68.6	68.6	88.2	68.2	0	0	
127.6	78.2	68.6	68.6	84	68.2	0	0	
123.4	78.2	68.6	68.6	80	68.2	0	0	
117.6	78.2	68.6	68.6	78.2	68.2	0	0	
109.8	78.2	68.6	68.6	70.2	68.2	0	0	
107.8	78.2	68.6	68.6	68.2	68.2	0	0	
115.8	78.2	68.6	68.6	118.6	68.2	0	0	
109	78.2	68.6	68.6	118.6	68.2	0	0	
109	78.2	68.6	68.6	110.4	68.2	0	0	
109	78.2	68.6	68.6	106.4	68.2	0	0	
109	78.2	68.6	68.6	100.2	68.2	0	0	
109	78.2	68.6	68.6	98.2	68.2	0	0	
109	78.2	68.6	68.6	94.2	68.2	0	0	
109	78.2	68.6	68.6	92.2	68.2	0	0	
115.6	78.2	68.6	68.6	88.2	68.2	0	0	
119.6	78.2	68.6	68.6	84	68.2	0	0	
113.6	78.2	68.6	68.6	80	68.2	0	0	
115.2	78.2	68.6	68.6	78.2	68.2	0	0	
116	78.2	68.6	68.6	70.2	68.2	0	0	
104	78.2	68.6	68.6	68.2	68.2	0	0	
96.8	78.2	68.6	68.6	118.6	68.2	0	0	
104	78.2	68.6	68.6	118.6	68.2	0	0	
104	78.2	68.6	68.6	110.4	68.2	0	0	
104	78.2	68.6	68.6	106.4	68.2	0	0	
102	78.2	68.6	68.6	100.2	68.2	0	0	
98	78.2	68.6	68.6	98.2	68.2	0	0	
106.4	78.2	68.6	68.6	94.2	68.2	0	0	
114.4	78.2	68.6	68.6	92.2	68.2	0	0	
118.8	78.2	68.6	68.6	88.2	68.2	0	0	
116.8	78.2	68.6	68.6	84	68.2	0	0	
106.8	78.2	68.6	68.6	80	68.2	0	0	
110.4	78.2	68.6	68.6	78.2	68.2	0	0	
108.4	78.2	68.6	68.6	70.2	68.2	0	0	
95	78.2	68.6	68.6	68.2	68.2	0	0	
95	78.2	68.6	68.6	118.6	68.2	0	0	
113.4	78.2	68.6	68.6	118.6	68.2	0	0	
113.4	78.2	68.6	68.6	110.4	68.2	0	0	
113	78.2	68.6	68.6	106.4	68.2	0	0	
115	78.2	68.6	68.6	100.2	68.2	0	0	
115	78.2	68.6	68.6	98.2	68.2	0	0	
113	78.2	68.6	68.6	94.2	68.2	0	0	
106.4	78.2	68.6	68.6	92.2	68.2	0	0	
104	78.2	68.6	68.6	88.2	68.2	0	0	
108	78.2	68.6	68.6	84	68.2	0	0	
114.2	78.2	68.6	68.6	80	68.2	0	0	
116.2	78.2	68.6	68.6	78.2	68.2	0	0	
115	78.2	68.6	68.6	70.2	68.2	0	0	
115	78.2	68.6	68.6	68.2	68.2	0	0	
119.8	78.2	68.6	68.6	118.6	68.2	0	0	
119.6	78.2	68.6	68.6	118.6	68.2	0	0	
115.4	78.2	68.6	68.6	110.4	68.2	0	0	
107.4	78.2	68.6	68.6	106.4	68.2	0	0	
107.4	78.2	68.6	68.6	100.2	68.2	0	0	
107.4	78.2	68.6	68.6	98.2	68.2	0	0	
97.6	78.2	68.6	68.6	94.2	68.2	0	0	
97.6	78.2	68.6	68.6	92.2	68.2	0	0	
112.4	78.2	68.6	68.6	88.2	68.2	0	0	
117	78.2	68.6	68.6	84	68.2	0	0	
109	78.2	68.6	68.6	80	68.2	0	0	
109.2	78.2	68.6	68.6	78.2	68.2	0	0	
107.4	78.2	68.6	68.6	70.2	68.2	0	0	
107.4	78.2	68.6	68.6	68.2	68.2	0	0	
116	78.2	68.6	68.6	118.6	68.2	0	0	
116	78.2	68.6	68.6	118.6	68.2	0	0	
120	78.2	68.6	68.6	110.4	68.2	0	0	
111.6	78.2	68.6	68.6	106.4	68.2	0	0	
111.6	78.2	68.6	68.6	100.2	68.2	0	0	
113.4	78.2	68.6	68.6	98.2	68.2	0	0	
113.4	78.2	68.6	68.6	94.2	68.2	0	0	
121.8	78.2	68.6	68.6	92.2	68.2	0	0	
121.8	78.2	68.6	68.6	88.2	68.2	0	0	
117.8	78.2	68.6	68.6	84	68.2	0	0	
117.8	78.2	68.6	68.6	80	68.2	0	0	
113.8	78.2	68.6	68.6	78.2	68.2	0	0	
113.8	78.2	68.6	68.6	70.2	68.2	0	0	
113.8	78.2	68.6	68.6	68.2	68.2	0	0	
113.8	78.2	68.6	68.6	118.6	68.2	0	0	
117.8	78.2	68.6	68.6	118.6	68.2	0	0	
117.8	78.2	68.6	68.6	110.4	68.2	0	0	
115.8	78.2	68.6	68.6	106.4	68.2	0	0	
115.8	78.2	68.6	68.6	100.2	68.2	0	0	
122	78.2	68.6	68.6	98.2	68.2	0	0	
123.8	78.2	68.6	68.6	94.2	68.2	0	0	
124.2	78.2	68.6	68.6	92.2	68.2	0	0	
110.8	78.2	68.6	68.6	88.2	68.2	0	0	
107.6	78.2	68.6	68.6	84	68.2	0	0	
109.8	78.2	68.6	68.6	80	68.2	0	0	
105.8	78.2	68.6	68.6	78.2	68.2	0	0	
105.8	78.2	68.6	68.6	70.2	68.2	0	0	
105.8	78.2	68.6	68.6	68.2	68.2	0	0	
104.8	78.2	68.6	68.6	118.6	68.2	0	0	
104.6	78.2	68.6	68.6	118.6	68.2	0	0	
104.6	78.2	68.6	68.6	110.4	68.2	0	0	
112.2	78.2	68.6	68.6	106.4	68.2	0	0	
104.8	78.2	68.6	68.6	100.2	68.2	0	0	
104.8	78.2	68.6	68.6	98.2	68.2	0	0	
102.6	78.2	68.6	68.6	94.2	68.2	0	0	
102.6	78.2	68.6	68.6	92.2	68.2	0	0	
100.8	78.2	68.6	68.6	88.2	68.2	0	0	
103	78.2	68.6	68.6	84	68.2	0	0	
111.2	78.2	68.6	68.6	80	68.2	0	0	
110.8	78.2	68.6	68.6	78.2	68.2	0	0	
122.8	78.2	68.6	68.6	70.2	68.2	0	0	
122	78.2	68.6	68.6	68.2	68.2	0	0	
121.2	78.2	68.6	68.6	118.6	68.2	0	0	
101.2	78.2	68.6	68.6	118.6	68.2	0	0	
103	78.2	68.6	68.6	110.4	68.2	0	0	
103	78.2	68.6	68.6	106.4	68.2	0	0	
110.2	78.2	68.6	68.6	100.2	68.2	0	0	
110.2	78.2	68.6	68.6	98.2	68.2	0	0	
114.8	78.2	68.6	68.6	94.2	68.2	0	0	
117	78.2	68.6	68.6	92.2	68.2	0	0	
117	78.2	68.6	68.6	88.2	68.2	0	0	
111	78.2	68.6	68.6	84	68.2	0	0	
111.4	78.2	68.6	68.6	80	68.2	0	0	
107.2	78.2	68.6	68.6	78.2	68.2	0	0	
111.2	78.2	68.6	68.6	70.2	68.2	0	0	
119.4	78.2	68.6	68.6	68.2	68.2	0	0	
127.4	78.2	68.6	68.6	118.6	68.2	0	0	
122.8	78.2	68.6	68.6	118.6	68.2	0	0	
122.8	78.2	68.6	68.6	110.4	68.2	0	0	
122.8	78.2	68.6	68.6	106.4	68.2	0	0	
122.8	78.2	68.6	68.6	100.2	68.2	0	0	
122.8	78.2	68.6	68.6	98.2	68.2	0	0	
122.8	78.2	68.6	68.6	94.2	68.2	0	0	
114.8	78.2	68.6	68.6	92.2	68.2	0	0	
108.2	78.2	68.6	68.6	88.2	68.2	0	0	
100.2	78.2	68.6	68.6	84	68.2	0	0	
105	78.2	68.6	68.6	80	68.2	0	0	
112.8	78.2	68.6	68.6	78.2	68.2	0	0	
112.8	78.2	68.6	68.6	70.2	68.2	0	0	
108.8	78.2	68.6	68.6	68.2	68.2	0	0	
120.8	78.2	68.6	68.6	118.6	68.2	0	0	
120.8	78.2	68.6	68.6	118.6	68.2	0	0	
116.8	78.2	68.6	68.6	110.4	68.2	0	0	
106.6	78.2	68.6	68.6	106.4	68.2	0	0	
106.6	78.2	68.6	68.6	100.2	68.2	0	0	
115	78.2	68.6	68.6	98.2	68.2	0	0	
115	78.2	68.6	68.6	94.2	68.2	0	0	
111.4	78.2	68.6	68.6	92.2	68.2	0	0	
115.4	78.2	68.6	68.6	88.2	68.2	0	0	
115.2	78.2	68.6	68.6	84	68.2	0	0	
102.6	78.2	68.6	68.6	80	68.2	0	0	
96.8	78.2	68.6	68.6	78.2	68.2	0	0	
99	78.2	68.6	68.6	70.2	68.2	0	0	
107	78.2	68.6	68.6	68.2	68.2	0	0	
107	78.2	68.6	68.6	118.6	68.2	0	0	
107	78.2	68.6	68.6	118.6	68.2	0	0	
107	78.2	68.6	68.6	110.4	68.2	0	0	
99.4	78.2	68.6	68.6	106.4	68.2	0	0	
111.4	78.2	68.6	68.6	100.2	68.2	0	0	
104.8	78.2	68.6	68.6	98.2	68.2	0	0	
92.8	78.2	68.6	68.6	94.2	68.2	0	0	
92.8	78.2	68.6	68.6	92.2	68.2	0	0	
92.8	78.2	68.6	68.6	88.2	68.2	0	0	
96.8	78.2	68.6	68.6	84	68.2	0	0	
103.6	78.2	68.6	68.6	80	68.2	0	0	
107.6	78.2	68.6	68.6	78.2	68.2	0	0	
113.6	78.2	68.6	68.6	70.2	68.2	0	0	
113.6	78.2	68.6	68.6	68.2	68.2	0	0	
113.6	78.2	68.6	68.6	118.6	68.2	0	0	
113.6	78.2	68.6	68.6	118.6	68.2	0	0	
113.6	78.2	68.6	68.6	110.4	68.2	0	0	
108.8	78.2	68.6	68.6	106.4	68.2	0	0	
108.8	78.2	68.6	68.6	100.2	68.2	0	0	
108.8	78.2	68.6	68.6	98.2	68.2	0	0	
106.6	78.2	68.6	68.6	94.2	68.2	0	0	
112.8	78.2	68.6	68.6	92.2	68.2	0	0	
105.8	78.2	68.6	68.6	88.2	68.2	0	0	
105.2	78.2	68.6	68.6	84	68.2	0	0	
110.4	78.2	68.6	68.6	80	68.2	0	0	
117.8	78.2	68.6	68.6	78.2	68.2	0	0	
120.4	78.2	68.6	68.6	70.2	68.2	0	0	
111.4	78.2	68.6	68.6	68.2	68.2	0	0	
120.2	78.2	68.6	68.6	118.6	68.2	0	0	
124.2	78.2	68.6	68.6	118.6	68.2	0	0	
124.2	78.2	68.6	68.6	110.4	68.2	0	0	
123.8	78.2	68.6	68.6	106.4	68.2	0	0	
128	78.2	68.6	68.6	100.2	68.2	0	0	
123.8	78.2	68.6	68.6	98.2	68.2	0	0	
124.4	78.2	68.6	68.6	94.2	68.2	0	0	
124.4	78.2	68.6	68.6	92.2	68.2	0	0	
111.6	78.2	68.6	68.6	88.2	68.2	0	0	
111.6	78.2	68.6	68.6	84	68.2	0	0	
115.6	78.2	68.6	68.6	80	68.2	0	0	
107.6	78.2	68.6	68.6	78.2	68.2	0	0	
103.6	78.2	68.6	68.6	70.2	68.2	0	0	
97.6	78.2	68.6	68.6	68.2	68.2	0	0	
98.4	78.2	68.6	68.6	118.6	68.2	0	0	
85.6	78.2	68.6	68.6	118.6	68.2	0	0	
85.6	78.2	68.6	68.6	110.4	68.2	0	0	
93.6	78.2	68.6	68.6	106.4	68.2	0	0	
93.6	78.2	68.6	68.6	100.2	68.2	0	0	
89.2	78.2	68.6	68.6	98.2	68.2	0	0	
102	78.2	68.6	68.6	94.2	68.2	0	0	
102	78.2	68.6	68.6	92.2	68.2	0	0	
95.4	78.2	68.6	68.6	88.2	68.2	0	0	
108.2	78.2	68.6	68.6	84	68.2	0	0	
100.2	78.2	68.6	68.6	80	68.2	0	0	
100.2	78.2	68.6	68.6	78.2	68.2	0	0	
109.4	78.2	68.6	68.6	70.2	68.2	0	0	
121	78.2	68.6	68.6	68.2	68.2	0	0	
117	78.2	68.6	68.6	118.6	68.2	0	0	
110.6	78.2	68.6	68.6	118.6	68.2	0	0	
104.6	78.2	68.6	68.6	110.4	68.2	0	0	
114.8	78.2	68.6	68.6	106.4	68.2	0	0	
99.6	78.2	68.6	68.6	100.2	68.2	0	0	
111.6	78.2	68.6	68.6	98.2	68.2	0	0	
116.4	78.2	68.6	68.6	94.2	68.2	0	0	
108	78.2	68.6	68.6	92.2	68.2	0	0	
105	78.2	68.6	68.6	88.2	68.2	0	0	
105	78.2	68.6	68.6	84	68.2	0	0	
108.2	78.2	68.6	68.6	80	68.2	0	0	
105	78.2	68.6	68.6	78.2	68.2	0	0	
105	78.2	68.6	68.6	70.2	68.2	0	0	
